id,visit_id,visitor_id,domain,url,country,date,page_views,time on site
v649,visit_594,visitor_564,domain_1,url_4,c_21,2013-09-13 14:49:19,1,0
v650,visit_595,visitor_565,domain_2,url_18,c_02,2014-05-24 12:04:56,1,0
v651,visit_596,visitor_566,domain_2,url_87,c_14,2013-02-02 10:27:55,1,0
v652,visit_597,visitor_567,domain_2,url_83,c_01,2013-02-06 12:02:11,1,395
v654,visit_597,visitor_567,domain_2,url_139,c_01,2013-02-06 12:15:37,1,93
v656,visit_600,visitor_570,domain_2,url_139,c_01,2013-12-03 06:57:55,1,10
v657,visit_600,visitor_570,domain_2,url_139,c_01,2013-12-03 06:58:36,1,4
v658,visit_601,visitor_571,domain_2,url_65,c_07,2013-01-04 14:55:43,1,277
v659,visit_602,visitor_571,domain_2,url_65,c_07,2013-01-05 20:45:31,1,220
v660,visit_603,visitor_572,domain_2,url_108,c_17,2014-02-28 20:22:34,1,0
v662,visit_605,visitor_574,domain_2,url_61,c_05,2014-01-17 10:30:51,1,4
v663,visit_606,visitor_574,domain_2,url_25,c_05,2014-04-09 10:44:35,1,0
v664,visit_607,visitor_574,domain_2,url_61,c_05,2014-04-16 10:30:52,1,0
v665,visit_608,visitor_575,domain_2,url_129,c_02,2014-01-08 22:02:32,1,4
v667,visit_610,visitor_577,domain_2,url_24,c_12,2013-01-10 13:34:48,1,0
v669,visit_612,visitor_579,domain_2,url_113,c_11,2014-02-26 09:55:01,1,0
v670,visit_613,visitor_574,domain_2,url_74,c_05,2014-04-08 11:43:23,1,5
v674,visit_617,visitor_583,domain_2,url_107,c_03,2013-05-01 00:37:41,1,15
v675,visit_618,visitor_584,domain_2,url_49,c_20,2014-05-29 10:49:00,1,0
v676,visit_619,visitor_585,domain_2,url_26,c_13,2013-01-08 18:23:14,1,0
v677,visit_620,visitor_586,domain_2,url_56,c_20,2014-03-20 09:39:03,1,42
v678,visit_621,visitor_587,domain_2,url_117,c_32,2013-01-18 20:26:47,1,65
v679,visit_622,visitor_588,domain_2,url_35,c_12,2013-08-29 09:06:30,1,36
v680,visit_623,visitor_589,domain_2,url_63,c_14,2013-02-11 12:47:57,1,0
v681,visit_624,visitor_590,domain_2,url_90,c_17,2014-02-06 00:24:56,1,77
v682,visit_625,visitor_591,domain_2,url_106,c_12,2013-08-25 11:58:12,1,8
v683,visit_626,visitor_592,domain_2,url_118,c_01,2013-07-26 08:20:23,1,0
v684,visit_627,visitor_593,domain_2,url_101,c_06,2013-09-12 10:51:45,1,62
v685,visit_628,visitor_594,domain_2,url_76,c_07,2013-09-25 18:38:31,1,16
v688,visit_631,visitor_597,domain_2,url_29,c_11,2013-03-09 17:40:14,1,56
v690,visit_633,visitor_599,domain_2,url_44,c_14,2013-02-18 10:47:11,1,0
v692,visit_635,visitor_601,domain_2,url_63,c_02,2013-01-03 19:19:30,1,0
v693,visit_636,visitor_602,domain_2,url_136,c_11,2014-02-14 13:11:43,1,22
v694,visit_637,visitor_603,domain_2,url_132,c_17,2014-03-30 11:14:43,1,0
v695,visit_638,visitor_604,domain_2,url_89,c_11,2013-05-18 08:00:52,1,0
v699,visit_642,visitor_608,domain_2,url_88,c_24,2013-10-17 08:54:57,1,216
v700,visit_643,visitor_609,domain_2,url_22,c_11,2013-09-03 13:34:25,1,29
v701,visit_644,visitor_610,domain_2,url_82,c_26,2013-01-16 02:24:33,1,0
v702,visit_645,visitor_611,domain_2,url_112,c_11,2013-07-12 11:28:11,1,0
v703,visit_646,visitor_612,domain_2,url_66,c_34,2013-03-10 03:16:39,1,18
v708,visit_650,visitor_616,domain_2,url_117,c_11,2013-07-01 12:51:22,1,92
v709,visit_651,visitor_617,domain_2,url_97,c_15,2013-09-18 15:08:32,1,3
v710,visit_651,visitor_617,domain_2,url_66,c_15,2013-09-18 15:09:25,1,53
v711,visit_652,visitor_618,domain_2,url_114,c_01,2013-01-20 19:36:17,0,0
v718,visit_659,visitor_624,domain_2,url_66,c_17,2013-01-12 14:04:09,1,5
v719,visit_660,visitor_625,domain_2,url_117,c_11,2014-05-28 13:30:10,1,38
v721,visit_662,visitor_627,domain_2,url_129,c_19,2013-02-13 16:17:03,1,0
v722,visit_663,visitor_628,domain_2,url_12,c_20,2013-01-16 19:03:44,1,0
v725,visit_666,visitor_631,domain_1,url_3,c_21,2013-06-30 22:16:40,1,0
v727,visit_668,visitor_633,domain_2,url_71,c_26,2014-04-19 10:54:14,1,0
v728,visit_613,visitor_574,domain_2,url_32,c_05,2014-04-08 11:43:19,1,4
v729,visit_669,visitor_574,domain_2,url_52,c_05,2014-04-08 15:38:16,1,200
v730,visit_670,visitor_634,domain_2,url_120,c_03,2014-04-21 18:52:48,1,0
v731,visit_671,visitor_635,domain_2,url_28,c_02,2014-04-16 16:43:27,1,0
v737,visit_677,visitor_641,domain_2,url_139,c_02,2013-05-22 15:12:56,1,25
v738,visit_678,visitor_642,domain_2,url_135,c_07,2013-04-06 23:02:14,1,7
v739,visit_679,visitor_643,domain_2,url_98,c_27,2014-01-16 21:25:30,1,14
v740,visit_680,visitor_644,domain_2,url_45,c_01,2013-04-21 14:12:37,1,0
v741,visit_681,visitor_645,domain_2,url_32,c_05,2014-02-15 16:29:00,1,0
v743,visit_683,visitor_647,domain_2,url_57,c_14,2013-04-28 13:44:47,1,0
v744,visit_684,visitor_648,domain_1,url_4,c_18,2013-05-06 22:48:21,0,0
v748,visit_687,visitor_651,domain_1,url_4,c_21,2013-12-12 16:28:07,1,62
v750,visit_689,visitor_653,domain_2,url_52,c_05,2014-02-27 10:58:47,1,208
v751,visit_690,visitor_654,domain_1,url_5,c_14,2014-03-26 11:22:31,1,55
v752,visit_691,visitor_655,domain_2,url_68,c_17,2013-11-14 11:58:37,1,0
v755,visit_694,visitor_658,domain_2,url_12,c_20,2013-01-29 01:26:08,1,4
v756,visit_695,visitor_659,domain_2,url_118,c_01,2013-10-09 23:07:15,1,181
v758,visit_697,visitor_661,domain_2,url_109,c_03,2014-02-28 02:23:28,1,16
v759,visit_698,visitor_662,domain_2,url_37,c_17,2013-07-19 18:39:08,1,12
v761,visit_694,visitor_658,domain_2,url_12,c_20,2013-01-29 01:26:24,1,0
v762,visit_700,visitor_664,domain_2,url_35,c_12,2013-08-21 13:43:32,1,37
v763,visit_701,visitor_665,domain_2,url_140,c_08,2013-10-12 10:51:15,1,0
v764,visit_702,visitor_666,domain_2,url_118,c_35,2013-11-07 05:04:27,1,0
v767,visit_705,visitor_662,domain_2,url_48,c_17,2013-06-07 18:38:54,1,2
v773,visit_690,visitor_654,domain_1,url_5,c_14,2014-03-26 11:26:17,1,9
v776,visit_712,visitor_674,domain_2,url_90,c_04,2014-05-23 12:37:09,1,64
v779,visit_715,visitor_677,domain_2,url_116,c_08,2013-10-08 18:09:43,1,66
v782,visit_718,visitor_679,domain_2,url_62,c_17,2013-04-01 10:52:42,1,50
v783,visit_719,visitor_680,domain_2,url_52,c_06,2013-09-12 14:01:34,1,192
v784,visit_720,visitor_681,domain_2,url_128,c_08,2014-03-28 15:26:19,1,29
v791,visit_727,visitor_688,domain_2,url_59,c_03,2014-05-26 08:39:37,1,0
v792,visit_728,visitor_689,domain_2,url_93,c_27,2013-01-16 18:13:28,1,667
v793,visit_729,visitor_690,domain_2,url_39,c_12,2013-11-29 09:59:02,0,0
v795,visit_730,visitor_691,domain_2,url_125,c_05,2013-11-28 21:42:40,1,16
v796,visit_731,visitor_692,domain_1,url_9,c_35,2013-08-30 10:03:25,0,1
v799,visit_690,visitor_654,domain_1,url_7,c_14,2014-03-26 11:12:55,1,14
v800,visit_690,visitor_654,domain_1,url_8,c_14,2014-03-26 11:29:42,1,6
v804,visit_737,visitor_698,domain_2,url_129,c_19,2013-10-09 12:03:26,1,15
v805,visit_738,visitor_699,domain_1,url_9,c_21,2013-02-07 04:12:43,1,12
v807,visit_740,visitor_701,domain_2,url_111,c_11,2013-05-02 16:21:18,1,0
v808,visit_741,visitor_702,domain_2,url_66,c_13,2013-08-18 06:48:31,1,0
v809,visit_742,visitor_703,domain_2,url_45,c_01,2013-01-20 02:04:16,1,1
v811,visit_743,visitor_704,domain_2,url_78,c_11,2013-02-08 22:13:20,1,19
v812,visit_744,visitor_705,domain_2,url_95,c_17,2013-01-06 21:57:53,1,5
v813,visit_745,visitor_706,domain_2,url_56,c_14,2013-11-22 06:39:59,1,15
v815,visit_747,visitor_708,domain_1,url_6,c_34,2014-03-23 12:51:15,1,1
v816,visit_748,visitor_709,domain_2,url_82,c_03,2013-04-09 15:12:17,0,0
v817,visit_749,visitor_710,domain_2,url_140,c_08,2014-05-21 12:42:56,1,0
v818,visit_750,visitor_711,domain_2,url_94,c_11,2013-02-17 10:46:52,1,0
v819,visit_751,visitor_712,domain_2,url_68,c_07,2014-05-01 17:08:36,1,0
v821,visit_753,visitor_714,domain_2,url_127,c_17,2013-09-26 12:22:52,1,25
v823,visit_755,visitor_716,domain_2,url_134,c_01,2013-03-24 09:28:36,1,3
v824,visit_756,visitor_717,domain_2,url_81,c_05,2013-03-30 10:30:10,1,2
v825,visit_757,visitor_718,domain_2,url_66,c_29,2013-08-11 22:02:25,1,6
v826,visit_757,visitor_718,domain_2,url_66,c_29,2013-08-11 22:02:31,0,0
v828,visit_759,visitor_720,domain_2,url_72,c_03,2013-09-04 09:38:47,1,13
v830,visit_761,visitor_722,domain_2,url_52,c_23,2013-11-14 17:47:49,1,0
v831,visit_762,visitor_723,domain_2,url_104,c_07,2013-09-12 20:13:06,1,43
v834,visit_764,visitor_725,domain_2,url_73,c_13,2013-01-19 10:40:49,1,52
v836,visit_766,visitor_727,domain_2,url_39,c_13,2013-08-25 07:14:30,1,0
v838,visit_768,visitor_729,domain_2,url_90,c_23,2014-04-19 18:10:19,1,27
v839,visit_769,visitor_730,domain_2,url_77,c_27,2014-05-10 23:49:10,1,2
v840,visit_769,visitor_730,domain_2,url_77,c_27,2014-05-10 23:49:12,0,8
v842,visit_690,visitor_654,domain_1,url_7,c_14,2014-03-26 11:26:11,1,5
v843,visit_690,visitor_654,domain_1,url_5,c_14,2014-03-26 11:26:26,0,2
v844,visit_771,visitor_732,domain_2,url_47,c_17,2014-04-08 01:22:43,0,0
v845,visit_772,visitor_733,domain_1,url_7,c_21,2013-03-28 09:44:04,0,0
v846,visit_773,visitor_734,domain_2,url_97,c_07,2013-03-28 01:58:23,1,13
v847,visit_774,visitor_735,domain_2,url_62,c_23,2013-03-14 22:15:34,1,61
v849,visit_776,visitor_737,domain_2,url_51,c_12,2013-11-03 19:39:59,1,0
v850,visit_777,visitor_738,domain_2,url_127,c_17,2014-04-24 18:48:16,1,2
v851,visit_777,visitor_738,domain_2,url_92,c_17,2014-04-24 18:48:50,1,116
v852,visit_778,visitor_739,domain_2,url_117,c_11,2013-07-23 10:47:20,1,79
v853,visit_779,visitor_740,domain_2,url_91,c_20,2014-01-10 15:59:12,1,22
v854,visit_780,visitor_741,domain_2,url_85,c_08,2013-10-04 17:11:52,1,0
v855,visit_742,visitor_703,domain_2,url_45,c_01,2013-01-20 02:04:23,1,9
v857,visit_782,visitor_743,domain_2,url_31,c_04,2013-01-11 02:07:10,1,0
v859,visit_784,visitor_745,domain_2,url_23,c_03,2014-01-26 01:38:09,1,0
v863,visit_787,visitor_747,domain_1,url_7,c_21,2014-01-18 22:43:24,1,0
v865,visit_789,visitor_749,domain_2,url_41,c_17,2014-03-31 05:08:56,1,4
v868,visit_792,visitor_752,domain_2,url_114,c_01,2014-03-04 18:20:05,1,0
v869,visit_793,visitor_753,domain_2,url_92,c_17,2014-03-11 20:55:30,1,2
v871,visit_795,visitor_755,domain_2,url_26,c_12,2013-02-01 13:31:07,1,0
v872,visit_796,visitor_756,domain_2,url_52,c_05,2013-11-29 14:43:42,1,0
v874,visit_798,visitor_758,domain_1,url_4,c_21,2013-04-19 19:19:09,1,7
v875,visit_799,visitor_759,domain_2,url_42,c_03,2013-05-09 07:20:55,1,84
v877,visit_801,visitor_761,domain_2,url_106,c_12,2013-11-12 16:01:56,1,1
v884,visit_808,visitor_768,domain_2,url_91,c_01,2013-01-19 19:58:39,1,5
v885,visit_809,visitor_769,domain_1,url_8,c_21,2014-01-08 19:56:04,1,13
v886,visit_810,visitor_770,domain_2,url_139,c_01,2013-05-30 17:38:40,1,0
v887,visit_789,visitor_749,domain_2,url_132,c_17,2014-03-31 04:42:41,1,442
v888,visit_811,visitor_771,domain_2,url_45,c_01,2013-01-11 00:45:34,1,0
v890,visit_813,visitor_773,domain_2,url_39,c_12,2013-11-13 17:09:50,1,0
v891,visit_814,visitor_774,domain_2,url_88,c_14,2014-03-26 05:04:59,1,0
v893,visit_816,visitor_776,domain_2,url_142,c_07,2013-10-08 09:44:41,1,0
v895,visit_818,visitor_778,domain_2,url_66,c_11,2013-09-22 06:29:34,1,0
v897,visit_820,visitor_780,domain_2,url_77,c_07,2014-04-30 11:00:53,1,13
v898,visit_821,visitor_781,domain_2,url_136,c_15,2014-04-29 13:28:12,1,19
v900,visit_823,visitor_783,domain_2,url_68,c_07,2014-01-18 17:45:01,1,354
v901,visit_823,visitor_783,domain_2,url_56,c_07,2014-01-18 17:50:55,1,0
v902,visit_824,visitor_784,domain_2,url_139,c_01,2013-10-13 19:05:09,1,0
v904,visit_826,visitor_786,domain_2,url_74,c_05,2014-03-20 09:19:48,1,0
v906,visit_828,visitor_788,domain_2,url_111,c_08,2013-01-31 19:45:59,1,0
v908,visit_829,visitor_789,domain_2,url_62,c_17,2013-10-24 23:12:48,1,48
v910,visit_831,visitor_791,domain_2,url_105,c_19,2014-01-06 19:51:06,1,0
v917,visit_838,visitor_798,domain_2,url_35,c_12,2013-08-11 20:21:55,1,0
v919,visit_840,visitor_800,domain_1,url_9,c_21,2013-03-23 17:51:03,1,26
v920,visit_841,visitor_801,domain_2,url_51,c_12,2013-12-14 19:40:22,1,0
v926,visit_847,visitor_807,domain_2,url_83,c_01,2013-10-02 13:54:36,1,0
v927,visit_848,visitor_808,domain_2,url_126,c_20,2014-04-16 13:57:37,1,0
v930,visit_851,visitor_811,domain_1,url_7,c_11,2013-06-09 09:40:34,0,503
v931,visit_852,visitor_812,domain_2,url_119,c_06,2013-08-11 13:39:15,1,9
v932,visit_853,visitor_813,domain_2,url_56,c_30,2013-12-17 08:39:27,1,10
v933,visit_854,visitor_814,domain_2,url_111,c_19,2013-04-28 18:10:03,1,0
v934,visit_855,visitor_815,domain_2,url_18,c_20,2014-04-22 12:58:59,1,0
v941,visit_861,visitor_820,domain_1,url_8,c_34,2013-05-31 22:01:21,0,1
v945,visit_865,visitor_824,domain_2,url_83,c_01,2013-04-11 23:14:13,1,380
v946,visit_866,visitor_825,domain_2,url_93,c_11,2013-08-01 18:23:02,1,0
v947,visit_867,visitor_826,domain_2,url_106,c_12,2013-08-27 00:02:28,1,0
v948,visit_868,visitor_827,domain_2,url_68,c_15,2014-05-24 05:40:09,1,40
v949,visit_869,visitor_828,domain_2,url_41,c_17,2013-12-18 12:08:41,1,1
v950,visit_869,visitor_828,domain_2,url_92,c_17,2013-12-18 12:11:37,1,0
v951,visit_870,visitor_829,domain_2,url_86,c_03,2014-04-26 05:34:02,1,9
v954,visit_751,visitor_712,domain_2,url_56,c_07,2014-05-01 17:08:29,1,7
v955,visit_873,visitor_832,domain_2,url_117,c_11,2014-04-11 21:45:20,1,23
v958,visit_753,visitor_714,domain_2,url_37,c_17,2013-09-26 12:29:43,1,8
v959,visit_876,visitor_834,domain_2,url_61,c_05,2013-07-20 13:44:14,1,70
v964,visit_881,visitor_839,domain_2,url_94,c_11,2013-10-18 08:28:20,1,0
v965,visit_882,visitor_840,domain_1,url_3,c_21,2013-11-10 08:15:56,1,0
v966,visit_883,visitor_841,domain_2,url_27,c_23,2013-06-05 02:36:35,1,116
v967,visit_884,visitor_842,domain_2,url_35,c_12,2013-08-24 19:42:48,1,81
v968,visit_885,visitor_843,domain_2,url_109,c_03,2013-01-11 02:43:05,1,133
v969,visit_886,visitor_844,domain_2,url_12,c_20,2013-10-03 21:08:33,1,0
v972,visit_889,visitor_847,domain_2,url_94,c_11,2013-09-23 22:24:42,1,116
v974,visit_891,visitor_849,domain_2,url_44,c_14,2013-03-03 11:26:33,1,16
v975,visit_892,visitor_850,domain_2,url_40,c_17,2013-11-30 22:10:25,1,0
v976,visit_893,visitor_851,domain_2,url_78,c_11,2013-06-04 19:07:08,1,84
v978,visit_895,visitor_853,domain_2,url_118,c_01,2014-01-09 06:12:48,1,0
v980,visit_897,visitor_855,domain_1,url_9,c_21,2013-10-10 16:45:24,1,3
v981,visit_898,visitor_856,domain_2,url_136,c_14,2013-11-16 16:28:43,1,11
v982,visit_899,visitor_857,domain_1,url_4,c_21,2013-07-24 17:45:26,1,39
v985,visit_902,visitor_860,domain_2,url_93,c_22,2014-03-04 06:30:49,1,0
v986,visit_903,visitor_861,domain_2,url_107,c_03,2013-12-03 12:47:04,1,0
v987,visit_904,visitor_862,domain_2,url_131,c_14,2014-01-01 17:05:22,1,0
v992,visit_909,visitor_867,domain_2,url_39,c_13,2014-04-27 06:31:48,1,0
v994,visit_911,visitor_869,domain_2,url_36,c_05,2013-03-14 12:06:45,1,5
v997,visit_914,visitor_872,domain_2,url_74,c_05,2013-12-13 19:25:49,1,12
v1001,visit_918,visitor_876,domain_2,url_51,c_12,2014-01-25 23:58:58,1,0
v1002,visit_919,visitor_877,domain_2,url_98,c_17,2013-09-26 11:05:26,1,1
v1003,visit_920,visitor_878,domain_2,url_66,c_29,2013-07-27 02:01:31,1,49
v1006,visit_923,visitor_881,domain_2,url_40,c_17,2014-02-21 23:33:11,1,0
v1017,visit_933,visitor_888,domain_2,url_133,c_11,2013-10-23 06:16:54,1,143
v1020,visit_870,visitor_829,domain_2,url_42,c_03,2014-04-26 05:34:11,1,142
v1021,visit_936,visitor_891,domain_2,url_128,c_08,2014-01-10 08:14:33,1,0
v1022,visit_937,visitor_892,domain_2,url_23,c_03,2014-04-10 08:02:05,1,0
v1024,visit_939,visitor_894,domain_2,url_112,c_11,2013-07-01 19:12:51,1,0
v1026,visit_941,visitor_896,domain_2,url_32,c_05,2013-04-12 10:23:17,1,52
v1027,visit_942,visitor_897,domain_2,url_83,c_01,2013-02-16 09:38:46,1,0
v1028,visit_943,visitor_898,domain_1,url_8,c_21,2013-09-15 23:19:58,1,0
v1032,visit_947,visitor_900,domain_2,url_47,c_17,2013-11-11 21:39:32,1,11
v1034,visit_949,visitor_902,domain_2,url_45,c_02,2013-04-04 20:34:05,1,0
v1039,visit_954,visitor_906,domain_2,url_136,c_15,2013-12-13 06:35:36,1,130
v1040,visit_955,visitor_907,domain_2,url_88,c_14,2013-10-09 18:20:48,1,0
v1042,visit_957,visitor_909,domain_2,url_43,c_12,2013-01-05 23:50:57,1,0
v1045,visit_960,visitor_912,domain_2,url_132,c_17,2013-12-23 01:15:48,1,0
v1046,visit_961,visitor_913,domain_2,url_123,c_11,2013-10-04 15:01:47,1,0
v1047,visit_962,visitor_914,domain_2,url_101,c_05,2013-07-19 09:55:01,1,64
v1048,visit_963,visitor_915,domain_2,url_56,c_21,2014-05-21 08:34:53,1,45
v1050,visit_965,visitor_917,domain_2,url_97,c_05,2013-02-22 14:03:54,1,4
v1051,visit_966,visitor_918,domain_2,url_95,c_35,2013-05-23 06:23:49,1,0
v1052,visit_967,visitor_919,domain_2,url_62,c_17,2013-02-02 10:45:23,1,2
v1053,visit_968,visitor_920,domain_2,url_23,c_26,2013-07-03 06:11:16,1,0
v1054,visit_969,visitor_920,domain_2,url_23,c_26,2013-07-03 07:52:57,1,0
v1057,visit_972,visitor_923,domain_2,url_93,c_27,2013-03-08 18:05:44,1,0
v1060,visit_975,visitor_926,domain_2,url_33,c_17,2014-01-05 15:50:14,1,16
v1063,visit_977,visitor_928,domain_2,url_109,c_03,2013-06-22 08:24:15,1,575
v1064,visit_978,visitor_929,domain_2,url_100,c_22,2013-01-10 03:51:59,1,0
v1065,visit_979,visitor_930,domain_2,url_97,c_26,2013-01-26 15:09:10,1,67
v1066,visit_980,visitor_926,domain_2,url_33,c_17,2013-12-15 14:01:43,1,2
v1067,visit_975,visitor_926,domain_2,url_33,c_17,2014-01-05 15:50:11,1,3
v1072,visit_985,visitor_934,domain_2,url_139,c_01,2014-03-24 19:02:14,1,0
v1073,visit_986,visitor_935,domain_2,url_139,c_01,2014-04-16 10:29:42,1,0
v1078,visit_991,visitor_939,domain_2,url_76,c_29,2013-09-14 10:35:54,1,19
v1079,visit_992,visitor_940,domain_2,url_118,c_01,2013-10-08 21:27:04,1,0
v1081,visit_994,visitor_942,domain_2,url_33,c_23,2013-06-25 14:51:44,1,50
v1082,visit_995,visitor_943,domain_2,url_132,c_23,2014-03-29 09:29:15,1,0
v1084,visit_997,visitor_945,domain_2,url_132,c_17,2013-12-01 17:07:19,1,0
v1087,visit_1000,visitor_948,domain_2,url_89,c_11,2013-04-08 01:43:52,1,15
v1089,visit_1002,visitor_950,domain_2,url_140,c_08,2013-10-24 17:25:50,1,0
v1092,visit_1004,visitor_952,domain_2,url_118,c_27,2013-01-26 11:51:46,1,0
v1093,visit_1005,visitor_953,domain_2,url_142,c_27,2013-10-25 23:50:23,1,0
v1096,visit_980,visitor_926,domain_2,url_33,c_17,2013-12-15 13:46:12,1,2
v1097,visit_1008,visitor_956,domain_2,url_35,c_12,2014-05-24 02:00:29,1,171
v1099,visit_1010,visitor_958,domain_2,url_40,c_17,2013-12-03 12:29:53,1,0
v1103,visit_1014,visitor_962,domain_2,url_51,c_12,2014-03-10 23:07:16,1,0
v1105,visit_1016,visitor_964,domain_2,url_120,c_16,2014-01-16 17:56:50,1,8
v1106,visit_1017,visitor_965,domain_2,url_44,c_07,2013-09-24 12:10:54,1,20
v1108,visit_1019,visitor_967,domain_2,url_72,c_03,2013-09-26 12:28:05,1,72
v1109,visit_1020,visitor_968,domain_2,url_32,c_06,2014-03-30 11:28:45,1,34
v1110,visit_1021,visitor_969,domain_2,url_18,c_02,2014-03-21 21:32:47,1,0
v1111,visit_1022,visitor_970,domain_2,url_142,c_30,2014-03-24 06:01:05,1,0
v1112,visit_1023,visitor_971,domain_2,url_114,c_01,2013-09-20 10:10:45,1,48
v1114,visit_1025,visitor_973,domain_2,url_114,c_01,2013-07-17 14:56:54,1,0
v1116,visit_1027,visitor_975,domain_2,url_59,c_03,2013-07-07 13:44:03,1,0
v1117,visit_1028,visitor_976,domain_2,url_138,c_12,2013-01-31 12:54:00,1,0
v1120,visit_1031,visitor_979,domain_2,url_72,c_03,2013-03-23 04:03:07,1,24
v1121,visit_1032,visitor_980,domain_2,url_18,c_20,2014-02-07 14:06:43,1,0
v1122,visit_1033,visitor_981,domain_2,url_94,c_11,2014-01-30 16:47:23,1,0
v1124,visit_1035,visitor_983,domain_2,url_87,c_05,2013-02-23 20:36:25,1,596
v1127,visit_1038,visitor_986,domain_2,url_117,c_27,2013-04-18 14:48:39,1,0
v1128,visit_1039,visitor_987,domain_2,url_31,c_17,2013-06-02 12:30:58,1,55
v1129,visit_1040,visitor_988,domain_2,url_128,c_08,2013-10-26 07:47:36,1,0
v1130,visit_1041,visitor_989,domain_2,url_41,c_17,2014-01-23 17:26:00,1,0
v1134,visit_1016,visitor_964,domain_2,url_86,c_16,2014-01-16 17:56:10,1,12
v1137,visit_1046,visitor_994,domain_2,url_41,c_17,2013-11-30 21:49:06,1,178
v1139,visit_1048,visitor_996,domain_2,url_18,c_01,2014-01-11 22:19:35,1,0
v1143,visit_1052,visitor_1000,domain_2,url_23,c_03,2014-04-27 17:37:45,1,28
v1144,visit_1053,visitor_1001,domain_2,url_18,c_13,2013-11-07 21:05:05,1,0
v1145,visit_1054,visitor_1002,domain_2,url_12,c_02,2013-01-21 19:59:41,0,0
v1146,visit_1054,visitor_1002,domain_2,url_12,c_02,2013-01-21 19:59:46,0,1
v1147,visit_1054,visitor_1002,domain_2,url_12,c_02,2013-01-21 19:59:57,0,0
v1152,visit_1059,visitor_1007,domain_1,url_7,c_21,2013-08-05 02:06:00,1,10
v1154,visit_1061,visitor_1009,domain_2,url_81,c_05,2013-11-09 14:51:18,1,7
v1157,visit_1064,visitor_1012,domain_2,url_141,c_01,2013-04-02 12:54:57,1,19
v1158,visit_1065,visitor_1013,domain_2,url_41,c_17,2013-11-22 09:59:09,1,0
v1159,visit_1066,visitor_1014,domain_2,url_106,c_12,2013-08-16 12:26:18,1,63
v1160,visit_1067,visitor_1015,domain_2,url_114,c_01,2013-11-30 09:27:29,1,0
v1161,visit_1068,visitor_1016,domain_2,url_37,c_17,2013-07-10 12:58:51,1,7
v1164,visit_1071,visitor_1019,domain_2,url_54,c_11,2013-09-09 06:02:02,1,707
v1166,visit_1073,visitor_1021,domain_2,url_56,c_18,2013-10-20 10:44:43,1,20
v1168,visit_1075,visitor_1023,domain_2,url_132,c_17,2013-03-10 23:53:17,1,30
v1169,visit_1075,visitor_1023,domain_2,url_98,c_17,2013-03-10 23:53:54,1,10
v1171,visit_1077,visitor_1025,domain_2,url_34,c_03,2013-01-30 10:23:06,1,14
v1174,visit_1080,visitor_1028,domain_2,url_32,c_05,2013-02-26 13:21:50,1,1092
v1175,visit_1081,visitor_1029,domain_2,url_43,c_13,2013-01-28 21:00:58,1,0
v1177,visit_1083,visitor_1031,domain_2,url_97,c_05,2013-03-31 22:12:25,1,0
v1178,visit_1084,visitor_1032,domain_2,url_67,c_18,2013-09-12 23:40:41,1,0
v1179,visit_1085,visitor_1033,domain_2,url_95,c_22,2013-09-04 12:01:42,1,8
v1180,visit_1086,visitor_1034,domain_2,url_31,c_17,2013-04-18 22:06:58,1,131
v1181,visit_1087,visitor_1035,domain_2,url_45,c_20,2013-01-27 00:03:18,1,1
v1185,visit_1091,visitor_1039,domain_2,url_109,c_03,2013-05-25 06:46:04,1,10
v1186,visit_1092,visitor_1040,domain_2,url_88,c_21,2013-11-02 09:05:15,1,0
v1187,visit_1093,visitor_1041,domain_2,url_18,c_20,2014-05-14 15:48:19,1,0
v1188,visit_1094,visitor_1042,domain_2,url_19,c_28,2013-10-27 19:01:25,1,0
v1189,visit_1095,visitor_1043,domain_2,url_72,c_03,2013-09-01 12:39:25,1,0
